POSTE;NOM;LON;LAT;ALT;DATE;RR;QRR;TN;QTN;TX;QTX;TM;QTM;FFM;QFFM;UN;QUN;UX;QUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;UM;QUM
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210414;0;v;-2,1;v;10;v;3,7;v;3,4;v;35;v;87;v;84;t;131;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210415;0;v;-2,5;v;10;v;4;v;3,6;v;38;v;91;v;29;t;243;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210416;0;v;1;v;8,2;v;5,2;v;4,8;v;51;v;76;v;0;t;0;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210417;0;v;-0,9;v;13,5;v;7,9;v;4;v;33;v;90;v;243;t;272;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210418;1,2;v;5,4;v;12,6;v;8,3;v;2,6;v;50;v;97;v;0;t;458;t;70;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210419;1,2;v;3,7;v;15,4;v;8,7;v;1,5;v;53;v;99;v;0;t;846;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210420;0;v;4,1;v;16,4;v;9,8;v;1,7;v;40;v;98;v;1;t;626;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20210421;0;v;1,9;v;19;v;11,4;v;1,7;v;32;v;96;v;150;t;384;t;63;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200101;0;v;-4,1;v;0,3;v;-1,8;v;0,9;v;97;v;100;v;0;t;1440;t;99;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200102;0,2;v;-1,7;v;5,7;v;2,8;v;2;v;80;v;100;v;0;t;1440;t;93;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200103;1,8;v;3,3;v;7,5;v;5,8;v;4,6;v;84;v;96;v;0;t;1440;t;92;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200104;0,4;v;2;v;6,5;v;4,4;v;2,1;v;71;v;100;v;0;t;1234;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200105;0;v;-1;v;7,4;v;1,5;v;0,5;v;68;v;100;v;0;t;1208;t;93;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200106;0,2;v;-4,1;v;9,7;v;2,3;v;2;v;53;v;100;v;0;t;868;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200107;0;v;0,9;v;6,6;v;2,8;v;2,1;v;75;v;100;v;0;t;1371;t;91;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200108;0,2;v;-1,9;v;9,4;v;6,1;v;2,8;v;89;v;100;v;0;t;1440;t;94;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200109;2,4;v;7,9;v;11,3;v;9,5;v;4,2;v;47;v;96;v;0;t;514;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200110;2,8;v;6,2;v;8,7;v;6,9;v;4,1;v;82;v;98;v;0;t;1440;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200111;0;v;3,2;v;6,7;v;4,6;v;0,7;v;66;v;100;v;0;t;1125;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200112;0;v;2,9;v;4,6;v;3,9;v;3,8;v;76;v;91;v;0;t;1208;t;83;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200113;0;v;3,8;v;7,4;v;5,7;v;3;v;65;v;95;v;0;t;1184;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200114;0;v;5,9;v;11,3;v;8,6;v;6,1;v;58;v;74;v;0;t;0;t;66;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200115;0;v;7,3;v;13,3;v;10,2;v;6,3;v;53;v;71;v;0;t;0;t;64;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200116;0;v;6,3;v;14,5;v;9,6;v;2,2;v;54;v;94;v;0;t;291;t;72;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200117;2,8;v;3,9;v;9,9;v;7,8;v;4,1;v;65;v;94;v;0;t;780;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200118;0;v;2,8;v;6,3;v;2,9;v;2,4;v;71;v;99;v;0;t;1192;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200119;0;v;-2,4;v;3,3;v;1,1;v;1,9;v;78;v;100;v;0;t;1408;t;91;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200120;0;v;-2,4;v;6,3;v;1,2;v;2;v;48;v;98;v;0;t;894;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200121;0;v;-5,4;v;5,5;v;-1,6;v;0,8;v;57;v;98;v;0;t;1090;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200122;0;v;-6,2;v;-1,7;v;-3,2;v;1,3;v;92;v;99;v;0;t;1440;t;98;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200123;0;v;-4,4;v;2,6;v;-2;v;1,6;v;74;v;98;v;0;t;1321;t;93;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200124;0;v;-4,7;v;11;v;1,2;v;0,4;v;61;v;99;v;0;t;1115;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200125;0;v;-1,4;v;11,7;v;2,9;v;;;61;v;100;v;0;t;1084;t;90;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200126;0;v;-1,5;v;10,2;v;5,8;v;;;72;v;100;v;0;t;1127;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200127;17,2;e;4,6;e;7,3;e;6,6;v;6,1;v;84;e;91;e;0;t;1440;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200128;13,8;v;2,2;v;7,8;v;5;v;7,4;v;53;v;95;v;0;t;1168;t;82;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200129;1,2;v;1,4;v;8,1;v;4,5;v;4;v;66;v;95;v;0;t;1255;t;85;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200130;2,2;v;3,2;v;10,2;v;7,1;v;4,9;v;61;v;96;v;0;t;1163;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200131;0;v;7,4;v;12,5;v;11;v;5,2;v;86;v;97;v;0;t;1440;t;92;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200201;8,2;v;10;v;11,5;v;10,7;v;5,8;v;83;v;95;v;0;t;1440;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200202;19,2;v;9,4;v;13,3;v;11,4;v;5,8;v;89;v;97;v;0;t;1440;t;93;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200203;15,8;v;8,8;v;13,5;v;11,1;v;5,7;v;67;v;99;v;0;t;1262;t;90;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200204;3,2;v;1,8;v;5,8;v;4,2;v;4,6;v;63;v;96;v;0;t;1290;t;86;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200205;0;v;1,1;v;8,4;v;3;v;1,4;v;46;v;98;v;0;t;901;t;81;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200206;0;v;-3,2;v;9,8;v;1,3;v;0,8;v;34;v;99;v;83;t;914;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200207;0;v;-5;v;11,2;v;1;v;0,5;v;38;v;96;v;40;t;930;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200208;0;v;-1,8;v;12,5;v;6,7;v;2,4;v;38;v;94;v;17;t;385;t;69;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200209;3,6;v;5,9;v;12,1;v;9,9;v;9;v;58;v;75;v;0;t;0;t;67;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200210;11,2;v;6,9;v;10,8;v;9,2;v;10,3;v;45;v;94;v;0;t;462;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200211;3,6;v;2,4;v;7,9;v;4,9;v;5,5;v;57;v;94;v;0;t;804;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200212;1;v;2,1;v;7,7;v;4;v;4,3;v;61;v;93;v;0;t;1138;t;83;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200213;10,6;e;0,5;v;8,4;v;4,8;v;5,1;v;51;v;94;v;0;t;926;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200214;0,2;v;5,1;v;9,2;v;6,1;v;2,7;v;72;v;99;v;0;t;1241;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200215;0;v;-1;v;12,6;v;7,2;v;3;v;54;v;100;v;0;t;574;t;74;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200216;4,4;v;10,1;v;15,7;v;12,7;v;8,1;v;48;v;66;v;0;t;0;t;58;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200217;14;v;7,5;v;9,4;v;8,3;v;4,9;v;63;v;97;v;0;t;1326;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200218;3,8;v;4,7;v;8,2;v;5,9;v;5,3;v;58;v;89;v;0;t;777;t;78;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200219;1,4;v;4,2;v;7,9;v;5,3;v;4,8;v;56;v;91;v;0;t;730;t;78;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200220;0,8;v;3,8;v;10,1;v;7;v;4,7;v;61;v;94;v;0;t;769;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200221;0;v;1,3;v;8,9;v;4,1;v;2,3;v;48;v;94;v;0;t;777;t;77;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200222;3,4;v;-1,2;v;11,9;v;6,6;v;4;v;45;v;95;v;0;t;388;t;67;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200223;0;v;6,7;v;13,2;v;10,4;v;5,9;v;60;v;92;v;0;t;489;t;75;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200224;0,4;v;9,2;v;13,4;v;10,4;v;5,1;v;71;v;96;v;0;t;1026;t;85;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200225;13,6;v;5,7;v;8;v;6,2;v;5,8;v;73;v;95;v;0;t;1154;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200226;3;v;0,4;v;4,8;v;2,2;v;5,1;v;70;v;96;v;0;t;1201;t;86;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200227;6;v;1;v;7,2;v;2,9;v;6,5;v;74;v;94;v;0;t;1110;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200228;1,6;v;-0,1;v;8,9;v;5,2;v;4,5;v;38;v;93;v;57;t;516;t;64;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200229;6;v;6,3;v;14,6;v;8,9;v;7,2;v;52;v;92;v;0;t;500;t;71;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200301;5,6;v;4,7;v;13;v;7,4;v;6,4;v;49;v;93;v;0;t;609;t;75;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200302;15,2;v;1,8;v;7,9;v;5,4;v;2,6;v;71;v;95;v;0;t;1306;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200303;0,6;v;2,6;v;7,3;v;3,6;v;3,1;v;60;v;98;v;0;t;1094;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200304;1;v;0,6;v;8,4;v;4,4;v;3,2;v;59;v;97;v;0;t;778;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200305;20;e;3,1;e;10,6;e;7,6;v;5,5;v;82;e;95;e;0;t;1440;t;90;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200306;3,8;v;3,9;v;5,2;v;4,5;v;5,1;v;85;v;95;v;0;t;1440;t;91;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200307;0;v;-0,1;v;8,9;v;4;v;1,5;v;47;v;98;v;0;t;857;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200308;4,8;v;2,8;v;11,3;v;7,3;v;4,5;v;59;v;93;v;0;t;228;t;70;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200309;5,2;v;4,7;v;9,6;v;5,8;v;3,2;v;57;v;94;v;0;t;1022;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200310;6,6;v;3,9;v;10,1;v;6,8;v;6,9;v;81;v;96;v;0;t;1440;t;91;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200311;0,6;v;7,8;v;14,5;v;11,7;v;5,3;v;75;v;96;v;0;t;1412;t;88;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200312;1,6;v;8;v;14,6;v;10,5;v;5,2;v;67;v;94;v;0;t;1067;t;82;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200313;0;v;3;v;11;v;5,8;v;3,2;v;43;v;93;v;0;t;382;t;68;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200314;0;v;-1;v;10,5;v;5,3;v;0,8;v;44;v;96;v;0;t;537;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200315;0;v;-0,7;v;15,4;v;8,7;v;2;v;33;v;95;v;240;t;400;t;64;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200316;0;v;6,4;v;16,2;v;12;v;3,7;v;40;v;75;v;1;t;0;t;55;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200317;0;v;7,5;v;16,7;v;10,4;v;0,8;v;55;v;98;v;0;t;695;t;77;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200318;0;v;2,5;v;18,3;v;10,1;v;1;v;47;v;100;v;0;t;793;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200319;0;v;2,1;v;19,1;v;10,2;v;0,9;v;45;v;100;v;0;t;789;t;77;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200320;0;v;2,3;v;18,5;v;10,6;v;1,3;v;46;v;100;v;0;t;681;t;76;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200321;0;v;4,4;v;7,1;v;5,5;v;3,5;v;75;v;96;v;0;t;1166;t;83;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200322;0;v;3,6;v;11,3;v;6;v;4;v;33;v;77;v;256;t;0;t;57;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200323;0;v;-1,8;v;10,5;v;4,1;v;3,4;v;22;v;57;v;853;t;0;t;38;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200324;0;v;-3,1;v;10,2;v;3,9;v;3,1;v;20;v;62;v;793;t;0;t;37;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200325;0;v;-4,4;v;10,2;v;3,4;v;2,9;v;22;v;77;v;638;t;0;t;46;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200326;0;v;-1,6;v;10,2;v;3,9;v;3;v;32;v;80;v;268;t;4;t;52;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200327;0;v;-2,8;v;13,2;v;5,2;v;1,1;v;41;v;91;v;0;t;550;t;67;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200328;0;v;-0,8;v;17,8;v;9;v;2,1;v;33;v;96;v;197;t;441;t;64;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200329;1,8;v;1,2;v;5,1;v;3,4;v;3,9;v;55;v;94;v;0;t;708;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200330;0;v;0,5;v;7,4;v;2,5;v;4,3;v;23;v;91;v;410;t;160;t;55;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200331;0;v;-5,5;v;10,1;v;3,2;v;2,6;v;32;v;81;v;581;t;4;t;51;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200401;0;v;-6,1;v;12,4;v;3,5;v;1,1;v;27;v;89;v;516;t;226;t;56;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200402;0;v;-4,4;v;14,1;v;5,2;v;1,1;v;23;v;92;v;551;t;443;t;57;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200403;0;v;-2,4;v;12,2;v;5,3;v;0,9;v;41;v;91;v;0;t;500;t;70;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200404;0;v;-2,1;v;16,5;v;7,4;v;1,7;v;33;v;97;v;353;t;544;t;65;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200405;0;v;-1,3;v;22,5;v;10,7;v;0,9;v;20;v;96;v;529;t;409;t;59;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200406;0;v;3,7;v;21,4;v;12,8;v;2,7;v;19;v;80;v;646;t;2;t;46;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200407;0;v;1,4;v;24;v;13,3;v;1,5;v;17;v;87;v;625;t;288;t;51;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200408;0;v;3,6;v;23,6;v;13,7;v;1,1;v;22;v;88;v;554;t;285;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200409;0;v;3,7;v;23,2;v;14;v;1,5;v;22;v;91;v;587;t;343;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200410;0;v;3;v;23,8;v;13,9;v;1,5;v;22;v;92;v;523;t;380;t;57;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200411;0;v;3,3;v;24,3;v;14,2;v;1,1;v;24;v;96;v;481;t;474;t;60;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200412;0;v;6;v;23,7;v;14;v;1,8;v;24;v;90;v;450;t;516;t;61;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200413;0;v;6,1;v;21,3;v;12,1;v;3,3;v;24;v;83;v;403;t;116;t;57;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200414;0;v;0,5;v;12,8;v;6,4;v;3,5;v;24;v;71;v;525;t;0;t;49;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200415;0;v;-2,7;v;22,1;v;9,8;v;1,3;v;22;v;87;v;589;t;143;t;52;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200416;0;v;3,1;v;22,8;v;14,6;v;2,8;v;32;v;86;v;488;t;181;t;55;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200417;0;v;8;v;23,5;v;16,6;v;2,5;v;28;v;88;v;542;t;219;t;51;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200418;0;v;11,7;v;22;v;15,7;v;2;v;43;v;96;v;0;t;210;t;64;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200419;0;v;5,7;v;22,7;v;15,5;v;2,5;v;43;v;99;v;0;t;450;t;67;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200420;0;v;8,6;v;20,9;v;14,7;v;3,4;v;36;v;77;v;305;t;0;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200421;0;v;8,1;v;20,6;v;13,6;v;2,4;v;35;v;66;v;391;t;0;t;49;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200422;0;v;3,5;v;23,4;v;14;v;2,3;v;27;v;85;v;723;t;137;t;50;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200423;0;v;2,4;v;23,8;v;13,8;v;1,2;v;18;v;93;v;556;t;328;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200424;0;v;4,9;v;24,2;v;15,7;v;1,8;v;27;v;88;v;582;t;305;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200425;0;v;6,3;v;21,2;v;13,9;v;1,6;v;29;v;96;v;519;t;347;t;58;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200426;1,4;v;6,4;v;20,7;v;12,7;v;1,1;v;37;v;94;v;130;t;344;t;70;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200427;3,4;v;6,4;v;22,9;v;15,7;v;1,8;v;24;v;99;v;489;t;490;t;61;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200428;1,6;v;12,1;v;17,2;v;13,7;v;3,8;v;54;v;97;v;0;t;850;t;79;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200429;8,2;v;9,9;v;16,1;v;12,3;v;4,3;v;60;v;94;v;0;t;742;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200430;4,4;v;10,3;v;13,2;v;11,3;v;5,3;v;73;v;95;v;0;t;1107;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200501;4,6;v;8,9;v;14,2;v;10,7;v;4,8;v;61;v;94;v;0;t;808;t;80;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200502;2,6;v;6,8;v;14,3;v;9;v;2,4;v;50;v;99;v;0;t;1086;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200503;0;v;2,5;v;18;v;11,7;v;1,4;v;31;v;100;v;227;t;662;t;69;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200504;0;v;11,4;v;21,7;v;15,7;v;2,3;v;46;v;94;v;0;t;596;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200505;0;v;9,6;v;16,7;v;12,6;v;2,2;v;61;v;87;v;0;t;513;t;72;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200506;0;v;8,4;v;18,8;v;12,6;v;2,4;v;28;v;82;v;580;t;14;t;49;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200507;0;v;1,1;v;24,1;v;13,1;v;1;v;28;v;95;v;527;t;507;t;60;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200508;0,8;v;5,8;v;25,6;v;17;v;1,5;v;33;v;94;v;216;t;393;t;63;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200509;0,2;v;11,2;v;24,2;v;17,6;v;1,7;v;47;v;93;v;0;t;624;t;72;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200510;13;v;13,6;v;24,7;v;19,4;v;3;v;44;v;94;v;0;t;221;t;62;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200511;23,4;v;3,6;v;13;v;7,6;v;4,2;v;85;v;97;v;0;t;1440;t;92;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200512;0;v;-0,7;v;13,5;v;7;v;2,6;v;41;v;99;v;0;t;574;t;69;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200513;3,6;v;2,7;v;12,1;v;8,1;v;1,8;v;65;v;96;v;0;t;1031;t;84;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200514;0;v;6,6;v;13,9;v;10,2;v;3,8;v;57;v;94;v;0;t;535;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200515;0;v;8,3;v;17,9;v;12,2;v;2,8;v;40;v;95;v;1;t;183;t;63;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200516;0;v;1,2;v;19,7;v;11,8;v;1,9;v;36;v;99;v;234;t;534;t;66;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200517;0;v;2,3;v;19,7;v;12,2;v;2,1;v;34;v;99;v;118;t;480;t;66;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200518;0;v;3,7;v;22,8;v;14,8;v;1,6;v;35;v;97;v;295;t;525;t;65;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200519;0;v;6,5;v;24,5;v;16,5;v;2,4;v;30;v;99;v;443;t;432;t;62;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200520;0,2;v;6,7;v;25,3;v;17,6;v;2,2;v;40;v;96;v;8;t;505;t;65;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200521;0;v;8,3;v;26,7;v;18,6;v;1,6;v;34;v;98;v;298;t;552;t;66;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200522;0;v;9,7;v;25,2;v;19,6;v;2,2;v;47;v;96;v;0;t;390;t;70;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200523;18,4;v;9,8;v;15,9;v;12,5;v;2,7;v;72;v;96;v;0;t;1269;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200524;0,2;v;8,8;v;18,5;v;12,9;v;2,3;v;40;v;96;v;4;t;686;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200525;0;e;5,5;e;20;e;13,6;v;1,8;v;46;e;99;e;0;t;594;t;73;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200526;0;v;4,9;v;21,7;v;15,1;v;2,8;v;34;v;99;v;347;t;392;t;62;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200527;0;v;5,8;v;23,2;v;15,6;v;2,2;v;29;v;96;v;565;t;442;t;59;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200528;0;v;6,4;v;23,6;v;15,6;v;2,6;v;33;v;95;v;384;t;386;t;59;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200529;0;v;4,5;v;22,2;v;14,8;v;2,6;v;31;v;88;v;658;t;171;t;53;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200530;0;v;4,6;v;22,5;v;15,2;v;2,4;v;27;v;93;v;649;t;335;t;51;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200531;0;v;5,2;v;22,5;v;15,1;v;2,2;v;31;v;89;v;592;t;213;t;54;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200601;0;v;3,8;v;27,4;v;17,8;v;1,7;v;26;v;98;v;598;t;341;t;55;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200602;0;v;8,4;v;28,1;v;19,5;v;1,4;v;29;v;94;v;600;t;360;t;56;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200603;10,6;v;10,5;v;27,7;v;18,9;v;2,1;v;25;v;90;v;252;t;316;t;61;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200604;16;v;13,6;v;17,3;v;14,5;v;2,5;v;68;v;97;v;0;t;1187;t;87;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200605;19,8;v;10;v;14,8;v;11,9;v;4,5;v;66;v;96;v;0;t;1264;t;89;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200606;12;v;9,7;v;14,8;v;12,2;v;3,2;v;79;v;97;v;0;t;1439;t;92;v
88136001;EPINAL;"6°27'06""E";"48°12'38""N";317;20200607;0;v;10,4;v;19,1;v;13,7;v;2;v;35;v;98;v;25;t;639;t;73;v
